web-scraper-order,web-scraper-start-url,enkelt-link,enkelt-link-href,afdeling,rent
"1605885053-1267","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=601&selskab=126&afdeling=109&antalrum=4","Afd. 109 Digtergangen","6.062 Kr."
"1605885154-1275","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=475&selskab=126&afdeling=107&antalrum=3","Afd. 107 Birkeparken","5.943 Kr."
"1605885238-1282","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=149&selskab=126&afdeling=103&antalrum=4","Afd. 103 Henrik Hertzvej","5.223 Kr."
"1605885250-1283","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=107&selskab=126&afdeling=101&antalrum=4","Afd. 101 Engparken","7.039 Kr."
"1605885106-1271","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=562&selskab=126&afdeling=108&antalrum=4","Afd. 108 Lindeparken","6.626 Kr."
"1605884978-1259","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=685&selskab=126&afdeling=121&antalrum=3","Afd. 121 Æblehaven","7.005 Kr."
"1605885182-1277","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=179&selskab=126&afdeling=105&antalrum=4","Afd. 105 Tousparken","6.165 Kr."
"1605885026-1264","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=710&selskab=126&afdeling=110&antalrum=4","Afd. 110 Åbyhøjgård","8.252 Kr."
"1605884858-1249","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=155&selskab=126&afdeling=305&antalrum=4","Afd. 305 A. Jensensvej","6.040 Kr."
"1605884790-1225","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=951&afdeling=2490&antalrum=4","Afd. 249-0 Åbyvej - Lokesvej","9.443 Kr."
"1605884797-1228","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1447&selskab=126&afdeling=319&antalrum=2","Afd. 319 Belgrano","6.170 Kr."
"1605885118-1272","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=501&selskab=126&afdeling=108&antalrum=3","Afd. 108 Lindeparken","6.120 Kr."
"1605884989-1261","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=879&selskab=126&afdeling=120&antalrum=3","Afd. 120 Haslevej","6.632 Kr."
"1605884836-1244","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=227&selskab=126&afdeling=306&antalrum=4","Afd. 306 A. Jensensvej","6.349 Kr."
"1605884984-1260","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=683&selskab=126&afdeling=121&antalrum=2","Afd. 121 Æblehaven","5.822 Kr."
"1605885280-1286","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=57&selskab=126&afdeling=101&antalrum=2","Afd. 101 Engparken","5.161 Kr."
"1605885035-1265","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=701&selskab=126&afdeling=110&antalrum=3","Afd. 110 Åbyhøjgård","6.872 Kr."
"1605885219-1280","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=163&selskab=126&afdeling=105&antalrum=2","Afd. 105 Tousparken","4.674 Kr."
"1605884894-1252","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=123&selskab=126&afdeling=303&antalrum=4","Afd. 303 O.I. Offersensvej","7.787 Kr."
"1605884832-1242","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=331&selskab=126&afdeling=307&antalrum=4","Afd. 307 Henrik Hertzvej","5.440 Kr."
"1605884818-1237","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=479&selskab=126&afdeling=309&antalrum=2","Afd. 309 Henrik Hertzvej /Vibyvej","5.500 Kr."
"1605884815-1236","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1658&selskab=126&afdeling=309&antalrum=3","Afd. 309 Henrik Hertzvej /Vibyvej","4.477 Kr."
"1605884829-1241","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=355&selskab=126&afdeling=308&antalrum=3","Afd. 308 Vibyvej","5.441 Kr."
"1605884809-1233","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=455&selskab=126&afdeling=309&antalrum=3","Afd. 309 Henrik Hertzvej /Vibyvej","6.228 Kr."
"1605884786-1223","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=20&selskab=951&afdeling=2490&antalrum=4","Afd. 249-0 Åbyvej - Lokesvej","9.860 Kr."
"1605885001-1262","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=869&selskab=126&afdeling=120&antalrum=3","Afd. 120 Haslevej","7.618 Kr."
"1605884841-1246","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=213&selskab=126&afdeling=306&antalrum=4","Afd. 306 A. Jensensvej","5.264 Kr."
"1605884825-1239","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=349&selskab=126&afdeling=308&antalrum=4","Afd. 308 Vibyvej","5.715 Kr."
"1605884806-1232","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1659&selskab=126&afdeling=309&antalrum=4","Afd. 309 Henrik Hertzvej /Vibyvej","5.527 Kr."
"1605885071-1269","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=602&selskab=126&afdeling=109&antalrum=3","Afd. 109 Digtergangen","5.057 Kr."
"1605884839-1245","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=209&selskab=126&afdeling=306&antalrum=4","Afd. 306 A. Jensensvej","5.824 Kr."
"1605885262-1284","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8230+%C3%85byh%C3%B8j=05&omr-data-carrier=8230+%C3%85byh%C3%B8j&BoligOmraader=05&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2&selskab=126&afdeling=101&antalrum=3","Afd. 101 Engparken","4.884 Kr."
