"","�..web.scraper.order","web.scraper.start.url","enkelt.link","enkelt.link.href","afdeling","rent"
"66","1605880916-800","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=134&selskab=328&afdeling=1&antalrum=5","Afd. 01 Silkeborgvej","7.058 Kr."
"67","1605880740-776","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=118&selskab=698&afdeling=118&antalrum=1","Afd. 23 Grønnegade","7.211 Kr."
"68","1605880898-796","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=26&selskab=328&afdeling=2&antalrum=4","Afd. 02 Vestre Ringgade","7.272 Kr."
"69","1605881060-832","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=2800&selskab=31&afdeling=36&antalrum=3","Afd. 36 Hallssti","8.543 Kr."
"70","1605880972-813","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=8002&selskab=289&afdeling=1&antalrum=3","Afd. 01 V. Ringgade m.fl.","8.270 Kr."
"71","1605880491-724","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=54&selskab=881&afdeling=74&antalrum=4","Afd. 74 Nørregade/Nørreport","9.915 Kr."
"72","1605881086-834","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=36&selskab=31&afdeling=33&antalrum=4","Afd. 33 Vestre Ringgade/Gustav Wieds Vej","8.118 Kr."
"73","1605880888-792","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=701&selskab=328&afdeling=9&antalrum=4","Afd. 09 Kirkedammen","6.830 Kr."
"74","1605881094-835","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=31&afdeling=33&antalrum=3","Afd. 33 Vestre Ringgade/Gustav Wieds Vej","6.451 Kr."
"75","1605880732-775","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1005&selskab=715&afdeling=44&antalrum=2","Afd. 44 Fiskergade","5.830 Kr."
"76","1605880895-795","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=4&selskab=328&afdeling=4&antalrum=3","Afd. 04 Nordborggade","5.489 Kr."
"77","1605881027-826","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=10&selskab=45&afdeling=11&antalrum=2","Afd. 11 Holbergsgade","6.001 Kr."
"78","1605881012-819","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5881&selskab=214&afdeling=31&antalrum=3","Afd. 31 Havnehusene","10.394 Kr."
"79","1605880707-772","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1009&selskab=715&afdeling=57&antalrum=4","Afd. 57 Ingerslevs Boulevard","8.002 Kr."
"80","1605880488-723","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=29&selskab=881&afdeling=75&antalrum=3","Afd. 75 Havnen","8.482 Kr."
"81","1605880581-754","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=861&selskab=881&afdeling=9&antalrum=5","Afd. 09 Viborggård","7.511 Kr."
"82","1605880790-781","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=698&afdeling=22&antalrum=4","Afd. 22 Borgmester Jakob Jensens Gade","7.939 Kr."
"83","1605880642-762","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3&selskab=881&afdeling=8&antalrum=2","Afd. 08 Marselisgården I","4.391 Kr."
"84","1605881106-840","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=6&selskab=31&afdeling=24&antalrum=3","Afd. 24 Kirkedammen","6.649 Kr."
"85","1605880626-760","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=21&selskab=881&afdeling=8&antalrum=3","Afd. 08 Marselisgården I","6.223 Kr."
"86","1605880803-782","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=5","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=7&selskab=698&afdeling=22&antalrum=4","Afd. 22 Borgmester Jakob Jensens Gade","5.924 Kr."
"87","1605881113-843","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=1","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=33&selskab=31&afdeling=7&antalrum=3","Afd. 7 Vestre Ringgade","5.282 Kr."
"88","1605880530-740","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=904&selskab=881&afdeling=29&antalrum=4","Afd. 29 Højhuset Langenæs","8.416 Kr."
"89","1605880612-758","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=404&selskab=881&afdeling=9&antalrum=3","Afd. 09 Viborggård","5.074 Kr."
"90","1605880523-737","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=7","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=226&selskab=881&afdeling=60&antalrum=4","Afd. 60 Frederiksbjerg-bo","5.833 Kr."
"91","1605880486-722","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=8","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=25&selskab=881&afdeling=75&antalrum=4","Afd. 75 Havnen","10.635 Kr."
"92","1605881025-825","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=7&selskab=45&afdeling=11&antalrum=2","Afd. 11 Holbergsgade","7.466 Kr."
"93","1605881009-818","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=5848&selskab=214&afdeling=31&antalrum=4","Afd. 31 Havnehusene","11.132 Kr."
"94","1605880573-753","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=571&selskab=881&afdeling=21&antalrum=2","Afd. 21 Langenæs I","4.097 Kr."
"95","1605881051-831","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=2","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=1&selskab=31&afdeling=54&antalrum=4","Afd. 54 Norsgade","7.487 Kr."
"96","1605880982-816","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=3","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=3392&selskab=214&afdeling=33&antalrum=4","Afd. 33 Generationernes Hus","10.088 Kr."
"97","1605880914-799","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=4","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=138&selskab=328&afdeling=1&antalrum=5","Afd. 01 Silkeborgvej","7.133 Kr."
"98","1605880596-756","https://aarhusbolig.dk/Soeg-bolig?Fritekst=&8000+Aarhus+C=01&omr-data-carrier=8000+Aarhus+C&BoligOmraader=01&org-data-carrier=&Selskaber=&G%C3%A5rdhavehus=7&Lejlighed=1&R%C3%A6kkehus=2&bolig-data-carrier=G%C3%A5rdhavehus%2CLejlighed%2CR%C3%A6kkehus&BoligTyper=7%2C1%2C2&FloorWish.Min=&FloorWish.Max=&min-data-carrier=&HuslejeMin=&max-data-carrier=&HuslejeMax=&antv-data-carrier=&AntalVaerelser=&antvmax-data-carrier=&AntalVaerelserMax=&div-data-carrier=&BoligArealMin=65&BoligArealMax=200&orderby=&sort=&page=6","Se bolig","https://aarhusbolig.dk/afdelinger/?bolignr=731&selskab=881&afdeling=9&antalrum=4","Afd. 09 Viborggård","4.983 Kr."
